X,Y,code,lat,lon,elevation,station_name,STATEFP,UNSDLEA,AFFGEOID,GEOID,district,LSAD,ALAND,AWATER
-80.05750,39.15030,US1WVBB0001,39.15030,-80.05750,433.40000,WV PHILIPPI 0.7,54,00030,9700000US5400030,5400030,Barbour County School District,00,883338731,4639232
-80.59660,40.26800,US1WVBK0001,40.26800,-80.59660,303.30000,WV WELLSBURG 1.2,54,00150,9700000US5400150,5400150,Brooke County School District,00,231034166,8714144
-81.86750,37.98770,US1WVBN0001,37.98770,-81.86750,268.20000,WV DANVILLE 6.7,54,00090,9700000US5400090,5400090,Boone County School District,00,1298967375,4305976
-81.62280,38.10790,US1WVBN0002,38.10790,-81.62280,221.00000,WV SETH SE 0.0,54,00090,9700000US5400090,5400090,Boone County School District,00,1298967375,4305976
-78.06800,39.33680,US1WVBY0001,39.33680,-78.06800,196.90000,WV BUNKER HILL 0.8,54,00060,9700000US5400060,5400060,Berkeley County School District,00,831766637,1061824
-77.91810,39.58750,US1WVBY0002,39.58750,-77.91810,149.40000,WV FALLING WATERS 2.4,54,00060,9700000US5400060,5400060,Berkeley County School District,00,831766637,1061824
-77.83620,39.51360,US1WVBY0004,39.51360,-77.83620,135.30000,WV MARTINSBURG 8.0,54,00060,9700000US5400060,5400060,Berkeley County School District,00,831766637,1061824
-77.89050,39.44860,US1WVBY0006,39.44860,-77.89050,144.50000,WV MARTINSBURG 4.3,54,00060,9700000US5400060,5400060,Berkeley County School District,00,831766637,1061824
-82.38130,38.40600,US1WVCB0002,38.40600,-82.38130,178.60000,WV HUNTINGTON 2.9,54,00180,9700000US5400180,5400180,Cabell County School District,00,727838071,18122000
-82.29390,38.43470,US1WVCB0006,38.43470,-82.29390,177.10000,WV HUNTINGTON 7.7,54,00180,9700000US5400180,5400180,Cabell County School District,00,727838071,18122000
-82.44430,38.40820,US1WVCB0008,38.40820,-82.44430,173.40000,WV HUNTINGTON 0.6,54,00180,9700000US5400180,5400180,Cabell County School District,00,727838071,18122000
-82.43400,38.39800,US1WVCB0011,38.39800,-82.43400,267.60000,WV HUNTINGTON 1.0,54,00180,9700000US5400180,5400180,Cabell County School District,00,727838071,18122000
-81.15970,38.48310,US1WVCY0001,38.48310,-81.15970,230.40000,WV PROCIOUS 2.4,54,00240,9700000US5400240,5400240,Clay County School District,00,885617251,4862445
-80.65610,39.41950,US1WVDD0001,39.41950,-80.65610,252.10000,WV CENTER POINT 2.2,54,00270,9700000US5400270,5400270,Doddridge County School District,00,828070519,1958441
-80.68300,39.39100,US1WVDD0002,39.39100,-80.68300,239.90000,WV WEST UNION 8.2,54,00270,9700000US5400270,5400270,Doddridge County School District,00,828070519,1958441
-80.69260,39.35330,US1WVDD0003,39.35330,-80.69260,258.50000,WV WEST UNION 5.9,54,00270,9700000US5400270,5400270,Doddridge County School District,00,828070519,1958441
-80.70680,39.12550,US1WVDD0004,39.12550,-80.70680,284.70000,WV AUBURN 8.3,54,00270,9700000US5400270,5400270,Doddridge County School District,00,828070519,1958441
-80.63450,39.29960,US1WVDD0006,39.29960,-80.63450,289.90000,WV SALEM 3.9,54,00270,9700000US5400270,5400270,Doddridge County School District,00,828070519,1958441
-81.11000,38.06000,US1WVFY0001,38.06000,-81.11000,519.10000,WV FAYETTEVILLE 0.6,54,00300,9700000US5400300,5400300,Fayette County School District,00,1713494053,17519186
-80.42320,37.70590,US1WVGB0002,37.70590,-80.42320,700.10000,WV RONCEVERTE 4.0,54,00390,9700000US5400390,5400390,Greenbrier County School District,00,-1654077674,12578200
-80.76670,37.97050,US1WVGB0004,37.97050,-80.76670,746.20000,WV RAINELLE 0.3,54,00390,9700000US5400390,5400390,Greenbrier County School District,00,-1654077674,12578200
-80.75060,39.06540,US1WVGL0002,39.06540,-80.75060,266.10000,WV TROY 3.2,54,00330,9700000US5400330,5400330,Gilmer County School District,00,876717634,4082111
-80.78200,39.08910,US1WVGL0003,39.08910,-80.78200,246.00000,WV AUBURN 4.0,54,00330,9700000US5400330,5400330,Gilmer County School District,00,876717634,4082111
-78.65210,39.44320,US1WVHM0001,39.44320,-78.65210,185.90000,WV SPRINGFIELD 2.3,54,00420,9700000US5400420,5400420,Hampshire County School District,00,1658614732,10922070
-78.50160,39.34820,US1WVHM0002,39.34820,-78.50160,236.20000,WV SLANESVILLE 2.1,54,00420,9700000US5400420,5400420,Hampshire County School District,00,1658614732,10922070
-78.73860,39.41360,US1WVHM0004,39.41360,-78.73860,199.90000,WV SPRINGFIELD 3.5,54,00420,9700000US5400420,5400420,Hampshire County School District,00,1658614732,10922070
-80.56480,40.60900,US1WVHN0003,40.60900,-80.56480,238.70000,WV CHESTER 0.2,54,00450,9700000US5400450,5400450,Hancock County School District,00,213957141,13879330
-80.37820,39.26630,US1WVHS0003,39.26630,-80.37820,330.10000,WV CLARKSBURG 2.7,54,00510,9700000US5400510,5400510,Harrison County School District,00,1077454917,1320319
-80.26770,39.30570,US1WVHS0006,39.30570,-80.26770,371.20000,WV BRIDGEPORT 1.1,54,00510,9700000US5400510,5400510,Harrison County School District,00,1077454917,1320319
-80.49360,39.37820,US1WVHS0009,39.37820,-80.49360,332.50000,WV WALLACE 2.2,54,00510,9700000US5400510,5400510,Harrison County School District,00,1077454917,1320319
-79.04960,39.04320,US1WVHY0002,39.04320,-79.04960,339.90000,WV RIG 0.4,54,00480,9700000US5400480,5400480,Hardy County School District,00,1508194649,5617193
-78.94510,39.01130,US1WVHY0003,39.01130,-78.94510,306.90000,WV MOOREFIELD 3.7,54,00480,9700000US5400480,5400480,Hardy County School District,00,1508194649,5617193
-81.73450,38.80830,US1WVJC0001,38.80830,-81.73450,298.40000,WV RIPLEY 1.6,54,00540,9700000US5400540,5400540,Jackson County School District,00,1202677932,18836099
-81.69040,38.73770,US1WVJC0003,38.73770,-81.69040,283.50000,WV RIPLEY 5.8,54,00540,9700000US5400540,5400540,Jackson County School District,00,1202677932,18836099
-81.55160,38.76440,US1WVJC0007,38.76440,-81.55160,243.80000,WV GAY 0.4,54,00540,9700000US5400540,5400540,Jackson County School District,00,1202677932,18836099
-77.78820,39.33860,US1WVJF0002,39.33860,-77.78820,133.50000,WV HARPERS FERRY 2.6,54,00570,9700000US5400570,5400570,Jefferson County School District,00,543006593,5216623
-77.85520,39.35440,US1WVJF0003,39.35440,-77.85520,167.00000,WV SHENANDOAH JUNCTION,54,00570,9700000US5400570,5400570,Jefferson County School District,00,543006593,5216623
-77.82680,39.31910,US1WVJF0005,39.31910,-77.82680,144.50000,WV CHARLES TOWN 2.9,54,00570,9700000US5400570,5400570,Jefferson County School District,00,543006593,5216623
-77.83040,39.31540,US1WVJF0006,39.31540,-77.83040,149.40000,WV CHARLES TOWN 2.5,54,00570,9700000US5400570,5400570,Jefferson County School District,00,543006593,5216623
-77.90810,39.29220,US1WVJF0007,39.29220,-77.90810,171.90000,WV CHARLES TOWN 2.7,54,00570,9700000US5400570,5400570,Jefferson County School District,00,543006593,5216623
-81.78740,38.28720,US1WVKN0001,38.28720,-81.78740,216.10000,WV ALUM CREEK 3.0,54,00600,9700000US5400600,5400600,Kanawha County School District,00,-1959751630,24056487
-81.75060,38.29820,US1WVKN0002,38.29820,-81.75060,326.40000,WV SOUTH CHARLESTON 4.7,54,00600,9700000US5400600,5400600,Kanawha County School District,00,-1959751630,24056487
-81.80930,38.37590,US1WVKN0009,38.37590,-81.80930,189.00000,WV ST.,54,00600,9700000US5400600,5400600,Kanawha County School District,00,-1959751630,24056487
-81.72690,38.32250,US1WVKN0010,38.32250,-81.72690,256.30000,WV SOUTH CHARLESTON 2.6,54,00600,9700000US5400600,5400600,Kanawha County School District,00,-1959751630,24056487
-81.90170,38.34480,US1WVKN0018,38.34480,-81.90170,215.50000,WV ST.,54,00600,9700000US5400600,5400600,Kanawha County School District,00,-1959751630,24056487
-81.85250,38.36100,US1WVKN0019,38.36100,-81.85250,195.10000,WV ST.,54,00600,9700000US5400600,5400600,Kanawha County School District,00,-1959751630,24056487
-81.69870,38.33350,US1WVKN0021,38.33350,-81.69870,243.50000,WV CHARLESTON 3.9,54,00600,9700000US5400600,5400600,Kanawha County School District,00,-1959751630,24056487
-81.53130,38.38070,US1WVKN0025,38.38070,-81.53130,240.20000,WV CHARLESTON 5.8,54,00600,9700000US5400600,5400600,Kanawha County School District,00,-1959751630,24056487
-81.75190,38.34990,US1WVKN0026,38.34990,-81.75190,243.50000,WV SOUTH CHARLESTON 2.5,54,00600,9700000US5400600,5400600,Kanawha County School District,00,-1959751630,24056487
-81.54500,38.38320,US1WVKN0027,38.38320,-81.54500,282.90000,WV PINCH 3.9,54,00600,9700000US5400600,5400600,Kanawha County School District,00,-1959751630,24056487
-82.11160,38.18640,US1WVLN0003,38.18640,-82.11160,215.80000,WV BRANCHLAND 5.5,54,00660,9700000US5400660,5400660,Lincoln County School District,00,1131925075,4023478
-80.67720,38.98900,US1WVLW0001,38.98900,-80.67720,285.30000,WV LINN 2.6,54,00630,9700000US5400630,5400630,Lewis County School District,00,1002071716,7108412
-80.43250,39.10280,US1WVLW0002,39.10280,-80.43250,330.10000,WV JANE LEW 1.3,54,00630,9700000US5400630,5400630,Lewis County School District,00,1002071716,7108412
-80.39630,38.83940,US1WVLW0004,38.83940,-80.39630,487.10000,WV CRAWFORD 2.9,54,00630,9700000US5400630,5400630,Lewis County School District,00,1002071716,7108412
-80.16940,39.44390,US1WVMA0001,39.44390,-80.16940,313.60000,WV FAIRMONT 2.8,54,00720,9700000US5400720,5400720,Marion County School District,00,799642461,7186185
-80.20240,39.46610,US1WVMA0002,39.46610,-80.20240,389.50000,WV MONONGAH 0.9,54,00720,9700000US5400720,5400720,Marion County School District,00,799642461,7186185
-80.24520,39.59820,US1WVMA0007,39.59820,-80.24520,313.30000,WV FAIRVIEW 0.4,54,00720,9700000US5400720,5400720,Marion County School District,00,799642461,7186185
-81.23320,37.25280,US1WVMC0003,37.25280,-81.23320,768.10000,WV BLUEFIELD 1.0,54,00840,9700000US5400840,5400840,Mercer County School District,00,1085116214,4432246
-79.91660,39.59240,US1WVMG0001,39.59240,-79.91660,399.00000,WV MORGANTOWN 3.5,54,00930,9700000US5400930,5400930,Monongalia School District,00,932572492,15051916
-79.92820,39.62920,US1WVMG0005,39.62920,-79.92820,282.20000,WV MORGANTOWN 1.2,54,00930,9700000US5400930,5400930,Monongalia School District,00,932572492,15051916
-80.62100,39.97600,US1WVMH0002,39.97600,-80.62100,269.40000,WV MCMECHEN 6.0,54,00750,9700000US5400750,5400750,Marshall County School District,00,791063503,17411500
-78.92160,39.42690,US1WVML0002,39.42690,-78.92160,280.40000,WV KEYSER 3.4,54,00870,9700000US5400870,5400870,Mineral County School District,00,849173056,3502975
-79.00280,39.41420,US1WVML0003,39.41420,-79.00280,273.70000,WV KEYSER 2.0,54,00870,9700000US5400870,5400870,Mineral County School District,00,849173056,3502975
-78.81240,39.54540,US1WVML0005,39.54540,-78.81240,249.60000,WV KEYSER 11.7,54,00870,9700000US5400870,5400870,Mineral County School District,00,849173056,3502975
-82.02250,38.86110,US1WVMS0001,38.86110,-82.02250,207.00000,WV POINT PLEASANT 5.8,54,00780,9700000US5400780,5400780,Mason County School District,00,1115633279,36174541
-82.03490,39.00300,US1WVMS0002,39.00300,-82.03490,250.90000,WV CLIFTON 0.4,54,00780,9700000US5400780,5400780,Mason County School District,00,1115633279,36174541
-80.94300,38.20280,US1WVNC0001,38.20280,-80.94300,522.70000,WV SUMMERSVILLE 7.8,54,01020,9700000US5401020,5401020,Nicholas County School District,00,1675296013,19608975
-80.71950,38.25400,US1WVNC0002,38.25400,-80.71950,755.00000,WV CANVAS 3.1,54,01020,9700000US5401020,5401020,Nicholas County School District,00,1675296013,19608975
-80.85370,38.14270,US1WVNC0003,38.14270,-80.85370,671.80000,WV RUNA 0.1,54,01020,9700000US5401020,5401020,Nicholas County School District,00,1675296013,19608975
-80.64520,38.33700,US1WVNC0004,38.33700,-80.64520,682.80000,WV CRAIGSVILLE 0.6,54,01020,9700000US5401020,5401020,Nicholas County School District,00,1675296013,19608975
-80.65610,40.13820,US1WVOH0002,40.13820,-80.65610,346.30000,WV WHEELING 4.9,54,01050,9700000US5401050,5401050,Ohio County School District,00,274098955,8274300
-79.82670,38.44550,US1WVPC0001,38.44550,-79.82670,816.90000,WV ARBOVALE 0.8,54,01140,9700000US5401140,5401140,Pocahontas County School District,00,-1859645108,3978619
-80.05880,38.28420,US1WVPC0003,38.28420,-80.05880,794.90000,WV MARLINTON 4.5,54,01140,9700000US5401140,5401140,Pocahontas County School District,00,-1859645108,3978619
-79.96210,38.35660,US1WVPC0004,38.35660,-79.96210,735.80000,WV CASS 3.7,54,01140,9700000US5401140,5401140,Pocahontas County School District,00,-1859645108,3978619
-79.14280,38.71820,US1WVPN0001,38.71820,-79.14280,544.40000,WV FORT SEYBERT 3.0,54,01080,9700000US5401080,5401080,Pendleton County School District,00,1802751456,5437237
-79.68970,39.36080,US1WVPR0003,39.36080,-79.68970,435.90000,WV ROWLESBURG 1.1,54,01170,9700000US5401170,5401170,Preston County School District,00,1680406633,6681831
-79.67160,39.47200,US1WVPR0008,39.47200,-79.67160,536.10000,WV KINGWOOD 0.6,54,01170,9700000US5401170,5401170,Preston County School District,00,1680406633,6681831
-81.97450,38.45100,US1WVPT0004,38.45100,-81.97450,212.10000,WV HURRICANE 2.5,54,01200,9700000US5401200,5401200,Putnam County School District,00,895302287,12226982
-81.89650,38.52490,US1WVPT0006,38.52490,-81.89650,181.10000,WV WINFIELD 0.7,54,01200,9700000US5401200,5401200,Putnam County School District,00,895302287,12226982
-81.90670,38.42620,US1WVPT0007,38.42620,-81.90670,297.20000,WV TEAYS VALLEY 1.9,54,01200,9700000US5401200,5401200,Putnam County School District,00,895302287,12226982
-81.17420,37.77700,US1WVRL0002,37.77700,-81.17420,721.50000,WV BECKLEY 1.0,54,01230,9700000US5401230,5401230,Raleigh County School District,00,1567864566,10336250
-81.09030,37.66270,US1WVRL0006,37.66270,-81.09030,903.70000,WV COOL RIDGE 0.4,54,01230,9700000US5401230,5401230,Raleigh County School District,00,1567864566,10336250
-81.05960,39.21040,US1WVRT0001,39.21040,-81.05960,265.20000,WV HARRISVILLE 0.5,54,01290,9700000US5401290,5401290,Ritchie County School District,00,1170648311,4425143
-80.95580,39.27360,US1WVRT0002,39.27360,-80.95580,344.70000,WV PENNSBORO 1.2,54,01290,9700000US5401290,5401290,Ritchie County School District,00,1170648311,4425143
-80.17860,39.37820,US1WVTA0003,39.37820,-80.17860,379.20000,WV BOOTHSVILLE 1.4,54,01380,9700000US5401380,5401380,Taylor County School District,00,447475066,7532835
-80.85710,39.47000,US1WVTY0003,39.47000,-80.85710,232.00000,WV MIDDLEBOURNE 3.2,54,01440,9700000US5401440,5401440,Tyler County School District,00,663797704,11403003
-80.88800,39.53700,US1WVTY0004,39.53700,-80.88800,224.00000,WV SISTERSVILLE 6.1,54,01440,9700000US5401440,5401440,Tyler County School District,00,663797704,11403003
-80.27230,38.84230,US1WVUP0001,38.84230,-80.27230,566.00000,WV ROCK CAVE 3.0,54,01470,9700000US5401470,5401470,Upshur County School District,00,918506895,302703
-80.13000,38.97690,US1WVUP0002,38.97690,-80.13000,607.20000,WV BUCKHANNON 5.2,54,01470,9700000US5401470,5401470,Upshur County School District,00,918506895,302703
-81.44080,39.23350,US1WVWD0001,39.23350,-81.44080,217.30000,WV DAVISVILLE 3.8,54,01620,9700000US5401620,5401620,Wood County School District,00,948609299,27211253
-81.51080,39.30010,US1WVWD0003,39.30010,-81.51080,271.00000,WV PARKERSBURG 3.0,54,01620,9700000US5401620,5401620,Wood County School District,00,948609299,27211253
-81.57920,39.16450,US1WVWD0005,39.16450,-81.57920,199.60000,WV MINERALWELLS 3.8,54,01620,9700000US5401620,5401620,Wood County School District,00,948609299,27211253
-81.55030,39.05660,US1WVWD0006,39.05660,-81.55030,325.20000,WV ROCKPORT 1.3,54,01620,9700000US5401620,5401620,Wood County School District,00,948609299,27211253
-81.45720,39.40280,US1WVWD0007,39.40280,-81.45720,195.10000,WV WILLIAMSTOWN 0.4,54,01620,9700000US5401620,5401620,Wood County School District,00,948609299,27211253
-81.56170,39.26670,US1WVWD0009,39.26670,-81.56170,187.50000,WV PARKERSBURG 1.0,54,01620,9700000US5401620,5401620,Wood County School District,00,948609299,27211253
-81.52230,39.33780,US1WVWD0011,39.33780,-81.52230,214.60000,WV VIENNA 1.3,54,01620,9700000US5401620,5401620,Wood County School District,00,948609299,27211253
-81.54990,39.32730,US1WVWD0012,39.32730,-81.54990,193.20000,WV VIENNA 0.7,54,01620,9700000US5401620,5401620,Wood County School District,00,948609299,27211253
-80.73820,39.64900,US1WVWT0001,39.64900,-80.73820,413.60000,WV NEW MARTINSVILLE 6.5,54,01560,9700000US5401560,5401560,Wetzel County School District,00,927380674,8458366
-82.41670,37.85000,USC00158397,37.85000,-82.41670,178.90000,KY WARFIELD,54,00900,9700000US5400900,5400900,Mingo County School District,00,1095914381,2190076
-79.06670,39.46670,USC00185530,39.46670,-79.06670,310.90000,MD LUKE,54,00870,9700000US5400870,5400870,Mineral County School District,00,849173056,3502975
-79.20000,39.38330,USC00188191,39.38330,-79.20000,519.10000,MD SHALLMAR,54,00870,9700000US5400870,5400870,Mineral County School District,00,849173056,3502975
-79.05000,39.48330,USC00189405,39.48330,-79.05000,305.10000,MD WESTERNPORT,54,00870,9700000US5400870,5400870,Mineral County School District,00,849173056,3502975
-79.05000,39.48330,USC00189409,39.48330,-79.05000,289.90000,MD WESTERNPORT UPRC,54,00870,9700000US5400870,5400870,Mineral County School District,00,849173056,3502975
-82.31670,38.45000,USC00336853,38.45000,-82.31670,171.00000,OH PROCTORVILLE DAM 27,54,00180,9700000US5400180,5400180,Cabell County School District,00,727838071,18122000
-81.86670,38.88330,USC00336912,38.88330,-81.86670,171.00000,OH RACINE DAM 23,54,00540,9700000US5400540,5400540,Jackson County School District,00,1202677932,18836099
-79.85000,39.71670,USC00361392,39.71670,-79.85000,274.30000,PA CHEAT HAVEN,54,00930,9700000US5400930,5400930,Monongalia School District,00,932572492,15051916
-80.30000,39.06670,USC00460012,39.06670,-80.30000,326.10000,WV ABERDEEN,54,01470,9700000US5401470,5401470,Upshur County School District,00,918506895,302703
-79.63690,39.48810,USC00460094,39.48810,-79.63690,371.60000,WV ALBRIGHT,54,01170,9700000US5401170,5401170,Preston County School District,00,1680406633,6681831
-80.65920,37.72720,USC00460102,37.72720,-80.65920,469.40000,WV ALDERSON,54,00960,9700000US5400960,5400960,Monroe County School District,00,1224422315,2298715
-80.21670,38.78330,USC00460107,38.78330,-80.21670,566.90000,WV ALEXANDER,54,01470,9700000US5401470,5401470,Upshur County School District,00,918506895,302703
-79.66670,38.91670,USC00460143,38.91670,-79.66670,921.10000,WV ALPENA 1,54,01260,9700000US5401260,5401260,Randolph County School District,00,-1602156446,667359
-80.66670,39.03330,USC00460170,39.03330,-80.66670,-999.90000,WV ALUM/BRIDGE LEWIS,54,00630,9700000US5400630,5400630,Lewis County School District,00,1002071716,7108412
-81.11780,38.12110,USC00460202,38.12110,-81.11780,395.00000,WV ANSTEAD HAWKS NEST SP,54,00300,9700000US5400300,5400300,Fayette County School District,00,1713494053,17519186
-79.81670,38.43330,USC00460249,38.43330,-79.81670,833.00000,WV ARBOVALE 2,54,01140,9700000US5401140,5401140,Pocahontas County School District,00,-1859645108,3978619
-80.51670,38.90000,USC00460307,38.90000,-80.51670,299.00000,WV ARNOLD,54,00630,9700000US5400630,5400630,Lewis County School District,00,1002071716,7108412
-81.02560,37.42250,USC00460355,37.42250,-81.02560,760.50000,WV ATHENS,54,00840,9700000US5400840,5400840,Mercer County School District,00,1085116214,4432246
-80.85000,39.09310,USC00460370,39.09310,-80.85000,281.90000,WV AUBURN,54,01290,9700000US5401290,5401290,Ritchie County School District,00,1170648311,4425143
-81.85000,38.51670,USC00460450,38.51670,-81.85000,175.00000,WV BANCROFT,54,01200,9700000US5401200,5401200,Putnam County School District,00,895302287,12226982
-79.77140,38.53110,USC00460509,38.53110,-79.77140,922.00000,WV BARTOW 1S,54,01140,9700000US5401140,5401140,Pocahontas County School District,00,-1859645108,3978619
-79.36830,39.27280,USC00460527,39.27280,-79.36830,735.20000,WV BAYARD,54,00360,9700000US5400360,5400360,Grant County School District,00,1236390684,7545524
-81.19390,37.76470,USC00460580,37.76470,-81.19390,710.20000,WV BECKLEY VA HOSPITAL,54,01230,9700000US5401230,5401230,Raleigh County School District,00,1567864566,10336250
-79.93310,39.02310,USC00460633,39.02310,-79.93310,539.20000,WV BELINGTON,54,00030,9700000US5400030,5400030,Barbour County School District,00,883338731,4639232
-81.18330,38.23330,USC00460661,38.23330,-81.18330,244.10000,WV BELVA,54,01020,9700000US5401020,5401020,Nicholas County School District,00,1675296013,19608975
-80.55000,39.15000,USC00460679,39.15000,-80.55000,328.90000,WV BENSON,54,00630,9700000US5400630,5400630,Lewis County School District,00,1002071716,7108412
-81.10000,39.46670,USC00460687,39.46670,-81.10000,195.10000,WV BENS RUN 1,54,01440,9700000US5401440,5401440,Tyler County School District,00,663797704,11403003
-78.21670,39.61670,USC00460710,39.61670,-78.21670,223.10000,WV BERKELEY SPRINGS,54,00990,9700000US5400990,5400990,Morgan County School District,00,593295476,1401570
-78.25030,39.57190,USC00460712,39.57190,-78.25030,285.00000,WV BERKELEY SPRINGS 3,54,00990,9700000US5400990,5400990,Morgan County School District,00,593295476,1401570
-80.35000,39.05000,USC00460718,39.05000,-80.35000,320.00000,WV BERLIN,54,00630,9700000US5400630,5400630,Lewis County School District,00,1002071716,7108412
-79.86670,38.85000,USC00460740,38.85000,-79.86670,685.80000,WV BEVERLY,54,01260,9700000US5401260,5401260,Randolph County School District,00,-1602156446,667359
-81.03280,38.60330,USC00460784,38.60330,-81.03280,266.70000,WV BIG OTTER,54,00240,9700000US5400240,5400240,Clay County School District,00,885617251,4862445
-80.43330,38.96670,USC00460824,38.96670,-80.43330,320.00000,WV BIG SKIN CREEK,54,00630,9700000US5400630,5400630,Lewis County School District,00,1002071716,7108412
-80.80220,38.49190,USC00460842,38.49190,-80.80220,454.20000,WV BIRCH RIVER 3,54,01020,9700000US5401020,5401020,Nicholas County School District,00,1675296013,19608975
-80.79310,38.45690,USC00460843,38.45690,-80.79310,655.30000,WV BIRCH RIVER 4,54,01020,9700000US5401020,5401020,Nicholas County School District,00,1675296013,19608975
-80.80000,38.40000,USC00460844,38.40000,-80.80000,576.10000,WV BIRCH RIVER 6,54,01020,9700000US5401020,5401020,Nicholas County School District,00,1675296013,19608975
-78.36670,39.40000,USC00460900,39.40000,-78.36670,-999.90000,WV BLOOMERY,54,00420,9700000US5400420,5400420,Hampshire County School District,00,1658614732,10922070
-81.26670,37.26670,USC00460918,37.26670,-81.26670,796.10000,WV BLUEFIELD 2,54,00840,9700000US5400840,5400840,Mercer County School District,00,1085116214,4432246
-81.21670,37.26670,USC00460923,37.26670,-81.21670,790.00000,WV BLUEFIELD 2,54,00840,9700000US5400840,5400840,Mercer County School District,00,1085116214,4432246
-81.22640,37.25560,USC00460925,37.25560,-81.22640,874.80000,WV BLUEFIELD,54,00840,9700000US5400840,5400840,Mercer County School District,00,1085116214,4432246
-81.20000,37.28330,USC00460926,37.28330,-81.20000,869.00000,WV BLUEFIELD MERCER CO,54,00840,9700000US5400840,5400840,Mercer County School District,00,1085116214,4432246
-80.88330,37.64140,USC00460939,37.64140,-80.88330,423.70000,WV BLUESTONE LAKE,54,01350,9700000US5401350,5401350,Summers County School District,00,933901347,18506974
-81.30000,37.33330,USC00461050,37.33330,-81.30000,701.00000,WV BRAMWELL,54,00840,9700000US5400840,5400840,Mercer County School District,00,1085116214,4432246
-82.20330,38.23470,USC00461075,38.23470,-82.20330,182.90000,WV BRANCHLAND 1,54,00660,9700000US5400660,5400660,Lincoln County School District,00,1131925075,4023478
-79.61670,39.66670,USC00461083,39.66670,-79.61670,548.00000,WV BRANDONVILLE,54,01170,9700000US5401170,5401170,Preston County School District,00,1680406633,6681831
-79.23330,38.61670,USC00461091,38.61670,-79.23330,502.90000,WV BRANDYWINE,54,01080,9700000US5401080,5401080,Pendleton County School District,00,1802751456,5437237
-80.48330,39.00000,USC00461173,39.00000,-80.48330,313.90000,WV BROWNSVILLE,54,00630,9700000US5400630,5400630,Lewis County School District,00,1002071716,7108412
-79.63330,39.66670,USC00461183,39.66670,-79.63330,472.10000,WV BRUCETON MILLS,54,01170,9700000US5401170,5401170,Preston County School District,00,1680406633,6681831
-80.21670,39.21670,USC00461196,39.21670,-80.21670,313.90000,WV BRUSHY FORK,54,00510,9700000US5400510,5400510,Harrison County School District,00,1077454917,1320319
-79.25000,38.83330,USC00461204,38.83330,-79.25000,419.10000,WV BRUSHY RUN,54,01080,9700000US5401080,5401080,Pendleton County School District,00,1802751456,5437237
-80.13360,38.18720,USC00461215,38.18720,-80.13360,655.30000,WV BUCKEYE,54,01140,9700000US5401140,5401140,Pocahontas County School District,00,-1859645108,3978619
-80.22000,38.98030,USC00461220,38.98030,-80.22000,443.50000,WV BUCKHANNON,54,01470,9700000US5401470,5401470,Upshur County School District,00,918506895,302703
-81.98470,38.60830,USC00461231,38.60830,-81.98470,176.80000,WV BUFFALO,54,01200,9700000US5401200,5401200,Putnam County School District,00,895302287,12226982
-78.90000,39.33330,USC00461260,39.33330,-78.90000,266.70000,WV BURLINGTON,54,00870,9700000US5400870,5400870,Mineral County School District,00,849173056,3502975
-80.62000,38.84580,USC00461282,38.84580,-80.62000,249.60000,WV BURNSVILLE LAKE,54,00120,9700000US5400120,5400120,Braxton County School District,00,1322996693,14144661
-80.40670,39.64670,USC00461290,39.64670,-80.40670,378.00000,WV BURTON,54,01560,9700000US5401560,5401560,Wetzel County School District,00,927380674,8458366
-82.35000,37.98330,USC00461319,37.98330,-82.35000,225.90000,WV CABWAYLINGO SF,54,01500,9700000US5401500,5401500,Wayne County School District,00,1310504122,15860720
-78.31580,39.50640,USC00461324,39.50640,-78.31580,289.60000,WV CACAPON ST PRK #,54,00990,9700000US5400990,5400990,Morgan County School District,00,593295476,1401570
-78.30000,39.51670,USC00461325,39.51670,-78.30000,335.30000,WV CACAPON STATE PARK (1),54,00990,9700000US5400990,5400990,Morgan County School District,00,593295476,1401570
-81.16670,39.16670,USC00461328,39.16670,-81.16670,207.00000,WV CAIRO 3,54,01290,9700000US5401290,5401290,Ritchie County School District,00,1170648311,4425143
-81.15720,39.20470,USC00461330,39.20470,-81.15720,231.60000,WV CAIRO,54,01290,9700000US5401290,5401290,Ritchie County School District,00,1170648311,4425143
-80.63330,38.51670,USC00461358,38.51670,-80.63330,618.40000,WV CAMDEN,54,01530,9700000US5401530,5401530,Webster County School District,00,1433477403,7148637
-80.62940,38.35670,USC00461363,38.35670,-80.62940,676.70000,WV CAMDEN ON GAULEY 2,54,01020,9700000US5401020,5401020,Nicholas County School District,00,1675296013,19608975
-79.41670,39.05000,USC00461393,39.05000,-79.41670,990.30000,WV CANAAN VALLEY,54,01410,9700000US5401410,5401410,Tucker County School District,00,1085094884,5528932
-79.44060,39.04830,USC00461397,39.04830,-79.44060,991.80000,WV CANAAN VALLEY 2,54,01410,9700000US5401410,5401410,Tucker County School District,00,1085094884,5528932
-80.36670,38.80000,USC00461515,38.80000,-80.36670,289.60000,WV CENTRAL STATION,54,01470,9700000US5401470,5401470,Upshur County School District,00,918506895,302703
-80.56640,38.62310,USC00461526,38.62310,-80.56640,313.90000,WV CENTRALIA,54,00120,9700000US5400120,5400120,Braxton County School District,00,1322996693,14144661
-81.65000,38.35000,USC00461575,38.35000,-81.65000,182.90000,WV CHARLESTON 1,54,00600,9700000US5400600,5400600,Kanawha County School District,00,-1959751630,24056487
